txn_id,date,cust_id,product_id,quantity,unit_price,region
1043650,2025-03-30,C1110,P0038,9,1513,central
1043651,2025-03-30,C1151,P0051,12,1550,north
1043652,2025-03-30,C1192,P0064,15,1587,south
1043653,2025-03-30,C1233,P0077,18,1624,east
1043654,2025-03-30,C1274,P0090,1,1661,west
1043655,2025-03-30,C1315,P0103,4,1698,central
1043656,2025-03-30,C1356,P0116,7,1735,north
1043657,2025-03-30,C1397,P0129,10,1772,south
1043658,2025-03-30,C1438,P0142,13,1809,east
1043659,2025-03-30,C1479,P0155,16,1846,west
1043660,2025-03-30,C1020,P0168,19,1883,central
1043661,2025-03-30,C1061,P0181,2,1920,north
1043662,2025-03-30,C1102,P0194,5,1957,south
1043663,2025-03-30,C1143,P0007,8,1994,east
1043664,2025-03-30,C1184,P0020,11,2031,west
1043665,2025-03-30,C1225,P0033,14,2068,central
1043666,2025-03-30,C1266,P0046,17,2105,north
1043667,2025-03-30,C1307,P0059,20,2142,south
1043668,2025-03-30,C1348,P0072,3,2179,east
1043669,2025-03-30,C1389,P0085,6,2216,west
1043670,2025-03-30,C1430,P0098,9,2253,central
1043671,2025-03-30,C1471,P0111,12,2290,north
1043672,2025-03-30,C1012,P0124,15,2327,south
1043673,2025-03-30,C1053,P0137,18,2364,east
1043674,2025-03-30,C1094,P0150,1,2401,west
1043675,2025-03-30,C1135,P0163,4,2438,central
1043676,2025-03-30,C1176,P0176,7,2475,north
1043677,2025-03-30,C1217,P0189,10,2512,south
1043678,2025-03-30,C1258,P0002,13,2549,east
1043679,2025-03-30,C1299,P0015,16,2586,west
1043680,2025-03-30,C1340,P0028,19,2623,central
1043681,2025-03-31,C1381,P0041,2,2660,north
1043682,2025-03-31,C1422,P0054,5,2697,south
1043683,2025-03-31,C1463,P0067,8,2734,east
1043684,2025-03-31,C1004,P0080,11,2771,west
1043685,2025-03-31,C1045,P0093,14,2808,central
1043686,2025-03-31,C1086,P0106,17,2845,north
1043687,2025-03-31,C1127,P0119,20,2882,south
1043688,2025-03-31,C1168,P0132,3,2919,east
1043689,2025-03-31,C1209,P0145,6,2956,west
1043690,2025-03-31,C1250,P0158,9,2993,central
1043691,2025-03-31,C1291,P0171,12,3030,north
1043692,2025-03-31,C1332,P0184,15,3067,south
1043693,2025-03-31,C1373,P0197,18,3104,east
1043694,2025-03-31,C1414,P0010,1,3141,west
1043695,2025-03-31,C1455,P0023,4,3178,central
1043696,2025-03-31,C1496,P0036,7,3215,north
1043697,2025-03-31,C1037,P0049,10,3252,south
1043698,2025-03-31,C1078,P0062,13,3289,east
1043699,2025-03-31,C1119,P0075,16,3326,west
1043700,2025-03-31,C1160,P0088,19,3363,central
1043701,2025-03-31,C1201,P0101,2,3400,north
1043702,2025-03-31,C1242,P0114,5,3437,south
1043703,2025-03-31,C1283,P0127,8,3474,east
1043704,2025-03-31,C1324,P0140,11,3511,west
1043705,2025-03-31,C1365,P0153,14,3548,central
1043706,2025-03-31,C1406,P0166,17,3585,north
1043707,2025-03-31,C1447,P0179,20,3622,south
1043708,2025-03-31,C1488,P0192,3,3659,east
1043709,2025-03-31,C1029,P0005,6,3696,west
1043710,2025-03-31,C1070,P0018,9,3733,central
1043711,2025-03-31,C1111,P0031,12,3770,north
1043712,2025-03-31,C1152,P0044,15,3807,south
1043713,2025-03-31,C1193,P0057,18,3844,east
1043714,2025-03-31,C1234,P0070,1,3881,west
1043715,2025-03-31,C1275,P0083,4,3918,central
1043716,2025-03-31,C1316,P0096,7,3955,north
1043717,2025-03-31,C1357,P0109,10,3992,south
1043718,2025-03-31,C1398,P0122,13,4029,east
1043719,2025-03-31,C1439,P0135,16,4066,west
1043720,2025-03-31,C1480,P0148,19,4103,central
1043721,2025-03-31,C1021,P0161,2,4140,north
1043722,2025-03-31,C1062,P0174,5,4177,south
1043723,2025-03-31,C1103,P0187,8,4214,east
1043724,2025-03-31,C1144,P0200,11,4251,west
1043725,2025-03-31,C1185,P0013,14,4288,central
1043726,2025-03-31,C1226,P0026,17,4325,north
1043727,2025-03-31,C1267,P0039,20,4362,south
1043728,2025-03-31,C1308,P0052,3,4399,east
1043729,2025-03-31,C1349,P0065,6,4436,west
1043730,2025-03-31,C1390,P0078,9,4473,central
1043731,2025-03-31,C1431,P0091,12,4510,north
1043732,2025-03-31,C1472,P0104,15,4547,south
1043733,2025-03-31,C1013,P0117,18,4584,east
1043734,2025-03-31,C1054,P0130,1,4621,west
1043735,2025-03-31,C1095,P0143,4,4658,central
1043736,2025-03-31,C1136,P0156,7,4695,north
1043737,2025-03-31,C1177,P0169,10,4732,south
1043738,2025-03-31,C1218,P0182,13,4769,east
1043739,2025-03-31,C1259,P0195,16,4806,west
1043740,2025-03-31,C1300,P0008,19,4843,central
1043741,2025-03-31,C1341,P0021,2,4880,north
1043742,2025-03-31,C1382,P0034,5,4917,south
1043743,2025-03-31,C1423,P0047,8,4954,east
1043744,2025-03-31,C1464,P0060,11,4991,west
1043745,2025-03-31,C1005,P0073,14,5028,central
1043746,2025-03-31,C1046,P0086,17,5065,north
1043747,2025-03-31,C1087,P0099,20,5102,south
1043748,2025-03-31,C1128,P0112,3,5139,east
1043749,2025-03-31,C1169,P0125,6,5176,west
1043750,2025-03-31,C1210,P0138,9,5213,central
1043751,2025-03-31,C1251,P0151,12,5250,north
1043752,2025-03-31,C1292,P0164,15,5287,south
1043753,2025-03-31,C1333,P0177,18,5324,east
1043754,2025-03-31,C1374,P0190,1,5361,west
1043755,2025-03-31,C1415,P0003,4,5398,central
1043756,2025-03-31,C1456,P0016,7,5435,north
1043757,2025-03-31,C1497,P0029,10,5472,south
1043758,2025-03-31,C1038,P0042,13,5509,east
1043759,2025-03-31,C1079,P0055,16,5546,west
1043760,2025-03-31,C1120,P0068,19,5583,central
1043761,2025-03-31,C1161,P0081,2,5620,north
1043762,2025-03-31,C1202,P0094,5,5657,south
1043763,2025-03-31,C1243,P0107,8,5694,east
1043764,2025-03-31,C1284,P0120,11,5731,west
1043765,2025-03-31,C1325,P0133,14,5768,central
1043766,2025-03-31,C1366,P0146,17,5805,north
1043767,2025-03-31,C1407,P0159,20,5842,south
1043768,2025-03-31,C1448,P0172,3,5879,east
1043769,2025-03-31,C1489,P0185,6,5916,west
1043770,2025-03-31,C1030,P0198,9,5953,central
1043771,2025-03-31,C1071,P0011,12,5990,north
1043772,2025-03-31,C1112,P0024,15,6027,south
1043773,2025-03-31,C1153,P0037,18,6064,east
1043774,2025-03-31,C1194,P0050,1,6101,west
1043775,2025-03-31,C1235,P0063,4,6138,central
1043776,2025-03-31,C1276,P0076,7,6175,north
1043777,2025-04-01,C1317,P0089,10,6212,south
1043778,2025-04-01,C1358,P0102,13,6249,east
1043779,2025-04-01,C1399,P0115,16,6286,west
1043780,2025-04-01,C1440,P0128,19,6323,central
1043781,2025-04-01,C1481,P0141,2,6360,north
1043782,2025-04-01,C1022,P0154,5,6397,south
1043783,2025-04-01,C1063,P0167,8,6434,east
1043784,2025-04-01,C1104,P0180,11,6471,west
1043785,2025-04-01,C1145,P0193,14,6508,central
1043786,2025-04-01,C1186,P0006,17,6545,north
1043787,2025-04-01,C1227,P0019,20,6582,south
1043788,2025-04-01,C1268,P0032,3,6619,east
1043789,2025-04-01,C1309,P0045,6,6656,west
1043790,2025-04-01,C1350,P0058,9,6693,central
1043791,2025-04-01,C1391,P0071,12,6730,north
1043792,2025-04-01,C1432,P0084,15,6767,south
1043793,2025-04-01,C1473,P0097,18,6804,east
1043794,2025-04-01,C1014,P0110,1,6841,west
1043795,2025-04-01,C1055,P0123,4,6878,central
1043796,2025-04-01,C1096,P0136,7,6915,north
1043797,2025-04-01,C1137,P0149,10,6952,south
1043798,2025-04-01,C1178,P0162,13,6989,east
1043799,2025-04-01,C1219,P0175,16,7026,west
1043800,2025-04-01,C1260,P0188,19,7063,central
1043801,2025-04-01,C1301,P0001,2,7100,north
1043802,2025-04-01,C1342,P0014,5,7137,south
1043803,2025-04-01,C1383,P0027,8,7174,east
1043804,2025-04-01,C1424,P0040,11,7211,west
1043805,2025-04-01,C1465,P0053,14,7248,central
1043806,2025-04-01,C1006,P0066,17,7285,north
1043807,2025-04-01,C1047,P0079,20,7322,south
1043808,2025-04-01,C1088,P0092,3,7359,east
1043809,2025-04-01,C1129,P0105,6,7396,west
1043810,2025-04-01,C1170,P0118,9,7433,central
1043811,2025-04-01,C1211,P0131,12,7470,north
1043812,2025-04-01,C1252,P0144,15,7507,south
1043813,2025-04-01,C1293,P0157,18,7544,east
1043814,2025-04-01,C1334,P0170,1,7581,west
1043815,2025-04-01,C1375,P0183,4,7618,central
1043816,2025-04-01,C1416,P0196,7,7655,north
1043817,2025-04-01,C1457,P0009,10,7692,south
1043818,2025-04-01,C1498,P0022,13,7729,east
1043819,2025-04-01,C1039,P0035,16,7766,west
1043820,2025-04-01,C1080,P0048,19,7803,central
1043821,2025-04-01,C1121,P0061,2,7840,north
1043822,2025-04-01,C1162,P0074,5,7877,south
1043823,2025-04-01,C1203,P0087,8,7914,east
1043824,2025-04-01,C1244,P0100,11,7951,west
1043825,2025-04-01,C1285,P0113,14,7988,central
1043826,2025-04-01,C1326,P0126,17,8025,north
1043827,2025-04-01,C1367,P0139,20,8062,south
1043828,2025-04-01,C1408,P0152,3,8099,east
1043829,2025-04-01,C1449,P0165,6,8136,west
1043830,2025-04-01,C1490,P0178,9,8173,central
1043831,2025-04-01,C1031,P0191,12,8210,north
1043832,2025-04-01,C1072,P0004,15,8247,south
1043833,2025-04-01,C1113,P0017,18,8284,east
1043834,2025-04-01,C1154,P0030,1,8321,west
1043835,2025-04-01,C1195,P0043,4,8358,central
1043836,2025-04-01,C1236,P0056,7,8395,north
1043837,2025-04-01,C1277,P0069,10,8432,south
1043838,2025-04-01,C1318,P0082,13,8469,east
1043839,2025-04-01,C1359,P0095,16,8506,west
1043840,2025-04-01,C1400,P0108,19,8543,central
1043841,2025-04-01,C1441,P0121,2,8580,north
1043842,2025-04-01,C1482,P0134,5,8617,south
1043843,2025-04-01,C1023,P0147,8,8654,east
1043844,2025-04-01,C1064,P0160,11,8691,west
1043845,2025-04-01,C1105,P0173,14,8728,central
1043846,2025-04-01,C1146,P0186,17,8765,north
1043847,2025-04-01,C1187,P0199,20,8802,south
1043848,2025-04-01,C1228,P0012,3,8839,east
1043849,2025-04-01,C1269,P0025,6,8876,west
1043850,2025-04-01,C1310,P0038,9,8913,central
1043851,2025-04-01,C1351,P0051,12,8950,north
1043852,2025-04-01,C1392,P0064,15,8987,south
1043853,2025-04-01,C1433,P0077,18,9024,east
1043854,2025-04-01,C1474,P0090,1,9061,west
1043855,2025-04-01,C1015,P0103,4,9098,central
1043856,2025-04-01,C1056,P0116,7,9135,north
1043857,2025-04-01,C1097,P0129,10,9172,south
1043858,2025-04-01,C1138,P0142,13,9209,east
1043859,2025-04-01,C1179,P0155,16,9246,west
1043860,2025-04-01,C1220,P0168,19,9283,central
1043861,2025-04-01,C1261,P0181,2,9320,north
1043862,2025-04-01,C1302,P0194,5,9357,south
1043863,2025-04-01,C1343,P0007,8,9394,east
1043864,2025-04-01,C1384,P0020,11,9431,west
1043865,2025-04-01,C1425,P0033,14,9468,central
1043866,2025-04-01,C1466,P0046,17,9505,north
1043867,2025-04-01,C1007,P0059,20,9542,south
1043868,2025-04-01,C1048,P0072,3,9579,east
1043869,2025-04-01,C1089,P0085,6,9616,west
1043870,2025-04-01,C1130,P0098,9,9653,central
1043871,2025-04-01,C1171,P0111,12,9690,north
1043872,2025-04-01,C1212,P0124,15,9727,south
1043873,2025-04-02,C1253,P0137,18,9764,east
1043874,2025-04-02,C1294,P0150,1,9801,west
1043875,2025-04-02,C1335,P0163,4,9838,central
1043876,2025-04-02,C1376,P0176,7,9875,north
1043877,2025-04-02,C1417,P0189,10,9912,south
1043878,2025-04-02,C1458,P0002,13,9949,east
1043879,2025-04-02,C1499,P0015,16,9986,west
1043880,2025-04-02,C1040,P0028,19,123,central
1043881,2025-04-02,C1081,P0041,2,160,north
1043882,2025-04-02,C1122,P0054,5,197,south
1043883,2025-04-02,C1163,P0067,8,234,east
1043884,2025-04-02,C1204,P0080,11,271,west
1043885,2025-04-02,C1245,P0093,14,308,central
1043886,2025-04-02,C1286,P0106,17,345,north
1043887,2025-04-02,C1327,P0119,20,382,south
1043888,2025-04-02,C1368,P0132,3,419,east
1043889,2025-04-02,C1409,P0145,6,456,west
1043890,2025-04-02,C1450,P0158,9,493,central
1043891,2025-04-02,C1491,P0171,12,530,north
1043892,2025-04-02,C1032,P0184,15,567,south
1043893,2025-04-02,C1073,P0197,18,604,east
1043894,2025-04-02,C1114,P0010,1,641,west
1043895,2025-04-02,C1155,P0023,4,678,central
1043896,2025-04-02,C1196,P0036,7,715,north
1043897,2025-04-02,C1237,P0049,10,752,south
1043898,2025-04-02,C1278,P0062,13,789,east
1043899,2025-04-02,C1319,P0075,16,826,west
1043900,2025-04-02,C1360,P0088,19,863,central
1043901,2025-04-02,C1401,P0101,2,900,north
1043902,2025-04-02,C1442,P0114,5,937,south
1043903,2025-04-02,C1483,P0127,8,974,east
1043904,2025-04-02,C1024,P0140,11,1011,west
1043905,2025-04-02,C1065,P0153,14,1048,central
1043906,2025-04-02,C1106,P0166,17,1085,north
1043907,2025-04-02,C1147,P0179,20,1122,south
1043908,2025-04-02,C1188,P0192,3,1159,east
1043909,2025-04-02,C1229,P0005,6,1196,west
1043910,2025-04-02,C1270,P0018,9,1233,central
1043911,2025-04-02,C1311,P0031,12,1270,north
1043912,2025-04-02,C1352,P0044,15,1307,south
1043913,2025-04-02,C1393,P0057,18,1344,east
1043914,2025-04-02,C1434,P0070,1,1381,west
1043915,2025-04-02,C1475,P0083,4,1418,central
1043916,2025-04-02,C1016,P0096,7,1455,north
1043917,2025-04-02,C1057,P0109,10,1492,south
1043918,2025-04-02,C1098,P0122,13,1529,east
1043919,2025-04-02,C1139,P0135,16,1566,west
1043920,2025-04-02,C1180,P0148,19,1603,central
1043921,2025-04-02,C1221,P0161,2,1640,north
1043922,2025-04-02,C1262,P0174,5,1677,south
1043923,2025-04-02,C1303,P0187,8,1714,east
1043924,2025-04-02,C1344,P0200,11,1751,west
1043925,2025-04-02,C1385,P0013,14,1788,central
1043926,2025-04-02,C1426,P0026,17,1825,north
1043927,2025-04-02,C1467,P0039,20,1862,south
1043928,2025-04-02,C1008,P0052,3,1899,east
1043929,2025-04-02,C1049,P0065,6,1936,west
1043930,2025-04-02,C1090,P0078,9,1973,central
1043931,2025-04-02,C1131,P0091,12,2010,north
1043932,2025-04-02,C1172,P0104,15,2047,south
1043933,2025-04-02,C1213,P0117,18,2084,east
1043934,2025-04-02,C1254,P0130,1,2121,west
1043935,2025-04-02,C1295,P0143,4,2158,central
1043936,2025-04-02,C1336,P0156,7,2195,north
1043937,2025-04-02,C1377,P0169,10,2232,south
1043938,2025-04-02,C1418,P0182,13,2269,east
1043939,2025-04-02,C1459,P0195,16,2306,west
1043940,2025-04-02,C1500,P0008,19,2343,central
1043941,2025-04-02,C1041,P0021,2,2380,north
1043942,2025-04-02,C1082,P0034,5,2417,south
1043943,2025-04-02,C1123,P0047,8,2454,east
1043944,2025-04-02,C1164,P0060,11,2491,west
1043945,2025-04-02,C1205,P0073,14,2528,central
1043946,2025-04-02,C1246,P0086,17,2565,north
1043947,2025-04-02,C1287,P0099,20,2602,south
1043948,2025-04-02,C1328,P0112,3,2639,east
1043949,2025-04-02,C1369,P0125,6,2676,west
1043950,2025-04-02,C1410,P0138,9,2713,central
1043951,2025-04-02,C1451,P0151,12,2750,north
1043952,2025-04-02,C1492,P0164,15,2787,south
1043953,2025-04-02,C1033,P0177,18,2824,east
1043954,2025-04-02,C1074,P0190,1,2861,west
1043955,2025-04-02,C1115,P0003,4,2898,central
1043956,2025-04-02,C1156,P0016,7,2935,north
1043957,2025-04-02,C1197,P0029,10,2972,south
1043958,2025-04-02,C1238,P0042,13,3009,east
1043959,2025-04-02,C1279,P0055,16,3046,west
1043960,2025-04-02,C1320,P0068,19,3083,central
1043961,2025-04-02,C1361,P0081,2,3120,north
1043962,2025-04-02,C1402,P0094,5,3157,south
1043963,2025-04-02,C1443,P0107,8,3194,east
1043964,2025-04-02,C1484,P0120,11,3231,west
1043965,2025-04-02,C1025,P0133,14,3268,central
1043966,2025-04-02,C1066,P0146,17,3305,north
1043967,2025-04-02,C1107,P0159,20,3342,south
1043968,2025-04-02,C1148,P0172,3,3379,east
1043969,2025-04-03,C1189,P0185,6,3416,west
1043970,2025-04-03,C1230,P0198,9,3453,central
1043971,2025-04-03,C1271,P0011,12,3490,north
1043972,2025-04-03,C1312,P0024,15,3527,south
1043973,2025-04-03,C1353,P0037,18,3564,east
1043974,2025-04-03,C1394,P0050,1,3601,west
1043975,2025-04-03,C1435,P0063,4,3638,central
1043976,2025-04-03,C1476,P0076,7,3675,north
1043977,2025-04-03,C1017,P0089,10,3712,south
1043978,2025-04-03,C1058,P0102,13,3749,east
1043979,2025-04-03,C1099,P0115,16,3786,west
1043980,2025-04-03,C1140,P0128,19,3823,central
1043981,2025-04-03,C1181,P0141,2,3860,north
1043982,2025-04-03,C1222,P0154,5,3897,south
1043983,2025-04-03,C1263,P0167,8,3934,east
1043984,2025-04-03,C1304,P0180,11,3971,west
1043985,2025-04-03,C1345,P0193,14,4008,central
1043986,2025-04-03,C1386,P0006,17,4045,north
1043987,2025-04-03,C1427,P0019,20,4082,south
1043988,2025-04-03,C1468,P0032,3,4119,east
1043989,2025-04-03,C1009,P0045,6,4156,west
1043990,2025-04-03,C1050,P0058,9,4193,central
1043991,2025-04-03,C1091,P0071,12,4230,north
1043992,2025-04-03,C1132,P0084,15,4267,south
1043993,2025-04-03,C1173,P0097,18,4304,east
1043994,2025-04-03,C1214,P0110,1,4341,west
1043995,2025-04-03,C1255,P0123,4,4378,central
1043996,2025-04-03,C1296,P0136,7,4415,north
1043997,2025-04-03,C1337,P0149,10,4452,south
1043998,2025-04-03,C1378,P0162,13,4489,east
1043999,2025-04-03,C1419,P0175,16,4526,west
1044000,2025-04-03,C1460,P0188,19,4563,central
1044001,2025-04-03,C1001,P0001,2,4600,north
1044002,2025-04-03,C1042,P0014,5,4637,south
1044003,2025-04-03,C1083,P0027,8,4674,east
1044004,2025-04-03,C1124,P0040,11,4711,west
1044005,2025-04-03,C1165,P0053,14,4748,central
1044006,2025-04-03,C1206,P0066,17,4785,north
1044007,2025-04-03,C1247,P0079,20,4822,south
1044008,2025-04-03,C1288,P0092,3,4859,east
1044009,2025-04-03,C1329,P0105,6,4896,west
1044010,2025-04-03,C1370,P0118,9,4933,central
1044011,2025-04-03,C1411,P0131,12,4970,north
1044012,2025-04-03,C1452,P0144,15,5007,south
1044013,2025-04-03,C1493,P0157,18,5044,east
1044014,2025-04-03,C1034,P0170,1,5081,west
1044015,2025-04-03,C1075,P0183,4,5118,central
1044016,2025-04-03,C1116,P0196,7,5155,north
1044017,2025-04-03,C1157,P0009,10,5192,south
1044018,2025-04-03,C1198,P0022,13,5229,east
1044019,2025-04-03,C1239,P0035,16,5266,west
1044020,2025-04-03,C1280,P0048,19,5303,central
1044021,2025-04-03,C1321,P0061,2,5340,north
1044022,2025-04-03,C1362,P0074,5,5377,south
1044023,2025-04-03,C1403,P0087,8,5414,east
1044024,2025-04-03,C1444,P0100,11,5451,west
1044025,2025-04-03,C1485,P0113,14,5488,central
1044026,2025-04-03,C1026,P0126,17,5525,north
1044027,2025-04-03,C1067,P0139,20,5562,south
1044028,2025-04-03,C1108,P0152,3,5599,east
1044029,2025-04-03,C1149,P0165,6,5636,west
1044030,2025-04-03,C1190,P0178,9,5673,central
1044031,2025-04-03,C1231,P0191,12,5710,north
1044032,2025-04-03,C1272,P0004,15,5747,south
1044033,2025-04-03,C1313,P0017,18,5784,east
1044034,2025-04-03,C1354,P0030,1,5821,west
1044035,2025-04-03,C1395,P0043,4,5858,central
1044036,2025-04-03,C1436,P0056,7,5895,north
1044037,2025-04-03,C1477,P0069,10,5932,south
1044038,2025-04-03,C1018,P0082,13,5969,east
1044039,2025-04-03,C1059,P0095,16,6006,west
1044040,2025-04-03,C1100,P0108,19,6043,central
1044041,2025-04-03,C1141,P0121,2,6080,north
1044042,2025-04-03,C1182,P0134,5,6117,south
1044043,2025-04-03,C1223,P0147,8,6154,east
1044044,2025-04-03,C1264,P0160,11,6191,west
1044045,2025-04-03,C1305,P0173,14,6228,central
1044046,2025-04-03,C1346,P0186,17,6265,north
1044047,2025-04-03,C1387,P0199,20,6302,south
1044048,2025-04-03,C1428,P0012,3,6339,east
1044049,2025-04-03,C1469,P0025,6,6376,west
1044050,2025-04-03,C1010,P0038,9,6413,central
1044051,2025-04-03,C1051,P0051,12,6450,north
1044052,2025-04-03,C1092,P0064,15,6487,south
1044053,2025-04-03,C1133,P0077,18,6524,east
1044054,2025-04-03,C1174,P0090,1,6561,west
1044055,2025-04-03,C1215,P0103,4,6598,central
1044056,2025-04-03,C1256,P0116,7,6635,north
1044057,2025-04-03,C1297,P0129,10,6672,south
1044058,2025-04-03,C1338,P0142,13,6709,east
1044059,2025-04-03,C1379,P0155,16,6746,west
1044060,2025-04-03,C1420,P0168,19,6783,central
1044061,2025-04-03,C1461,P0181,2,6820,north
1044062,2025-04-03,C1002,P0194,5,6857,south
1044063,2025-04-03,C1043,P0007,8,6894,east
1044064,2025-04-03,C1084,P0020,11,6931,west
1044065,2025-04-04,C1125,P0033,14,6968,central
1044066,2025-04-04,C1166,P0046,17,7005,north
1044067,2025-04-04,C1207,P0059,20,7042,south
1044068,2025-04-04,C1248,P0072,3,7079,east
1044069,2025-04-04,C1289,P0085,6,7116,west
1044070,2025-04-04,C1330,P0098,9,7153,central
1044071,2025-04-04,C1371,P0111,12,7190,north
1044072,2025-04-04,C1412,P0124,15,7227,south
1044073,2025-04-04,C1453,P0137,18,7264,east
1044074,2025-04-04,C1494,P0150,1,7301,west
1044075,2025-04-04,C1035,P0163,4,7338,central
1044076,2025-04-04,C1076,P0176,7,7375,north
1044077,2025-04-04,C1117,P0189,10,7412,south
1044078,2025-04-04,C1158,P0002,13,7449,east
1044079,2025-04-04,C1199,P0015,16,7486,west
1044080,2025-04-04,C1240,P0028,19,7523,central
1044081,2025-04-04,C1281,P0041,2,7560,north
1044082,2025-04-04,C1322,P0054,5,7597,south
1044083,2025-04-04,C1363,P0067,8,7634,east
1044084,2025-04-04,C1404,P0080,11,7671,west
1044085,2025-04-04,C1445,P0093,14,7708,central
1044086,2025-04-04,C1486,P0106,17,7745,north
1044087,2025-04-04,C1027,P0119,20,7782,south
1044088,2025-04-04,C1068,P0132,3,7819,east
1044089,2025-04-04,C1109,P0145,6,7856,west
1044090,2025-04-04,C1150,P0158,9,7893,central
1044091,2025-04-04,C1191,P0171,12,7930,north
1044092,2025-04-04,C1232,P0184,15,7967,south
1044093,2025-04-04,C1273,P0197,18,8004,east
1044094,2025-04-04,C1314,P0010,1,8041,west
1044095,2025-04-04,C1355,P0023,4,8078,central
1044096,2025-04-04,C1396,P0036,7,8115,north
1044097,2025-04-04,C1437,P0049,10,8152,south
1044098,2025-04-04,C1478,P0062,13,8189,east
1044099,2025-04-04,C1019,P0075,16,8226,west
1044100,2025-04-04,C1060,P0088,19,8263,central
1044101,2025-04-04,C1101,P0101,2,8300,north
1044102,2025-04-04,C1142,P0114,5,8337,south
1044103,2025-04-04,C1183,P0127,8,8374,east
1044104,2025-04-04,C1224,P0140,11,8411,west
1044105,2025-04-04,C1265,P0153,14,8448,central
1044106,2025-04-04,C1306,P0166,17,8485,north
1044107,2025-04-04,C1347,P0179,20,8522,south
1044108,2025-04-04,C1388,P0192,3,8559,east
1044109,2025-04-04,C1429,P0005,6,8596,west
1044110,2025-04-04,C1470,P0018,9,8633,central
1044111,2025-04-04,C1011,P0031,12,8670,north
1044112,2025-04-04,C1052,P0044,15,8707,south
1044113,2025-04-04,C1093,P0057,18,8744,east
1044114,2025-04-04,C1134,P0070,1,8781,west
1044115,2025-04-04,C1175,P0083,4,8818,central
1044116,2025-04-04,C1216,P0096,7,8855,north
1044117,2025-04-04,C1257,P0109,10,8892,south
1044118,2025-04-04,C1298,P0122,13,8929,east
1044119,2025-04-04,C1339,P0135,16,8966,west
1044120,2025-04-04,C1380,P0148,19,9003,central
1044121,2025-04-04,C1421,P0161,2,9040,north
1044122,2025-04-04,C1462,P0174,5,9077,south
1044123,2025-04-04,C1003,P0187,8,9114,east
1044124,2025-04-04,C1044,P0200,11,9151,west
1044125,2025-04-04,C1085,P0013,14,9188,central
1044126,2025-04-04,C1126,P0026,17,9225,north
1044127,2025-04-04,C1167,P0039,20,9262,south
1044128,2025-04-04,C1208,P0052,3,9299,east
1044129,2025-04-04,C1249,P0065,6,9336,west
1044130,2025-04-04,C1290,P0078,9,9373,central
1044131,2025-04-04,C1331,P0091,12,9410,north
1044132,2025-04-04,C1372,P0104,15,9447,south
1044133,2025-04-04,C1413,P0117,18,9484,east
1044134,2025-04-04,C1454,P0130,1,9521,west
1044135,2025-04-04,C1495,P0143,4,9558,central
1044136,2025-04-04,C1036,P0156,7,9595,north
1044137,2025-04-04,C1077,P0169,10,9632,south
1044138,2025-04-04,C1118,P0182,13,9669,east
1044139,2025-04-04,C1159,P0195,16,9706,west
1044140,2025-04-04,C1200,P0008,19,9743,central
1044141,2025-04-04,C1241,P0021,2,9780,north
1044142,2025-04-04,C1282,P0034,5,9817,south
1044143,2025-04-04,C1323,P0047,8,9854,east
1044144,2025-04-04,C1364,P0060,11,9891,west
1044145,2025-04-04,C1405,P0073,14,9928,central
1044146,2025-04-04,C1446,P0086,17,9965,north
1044147,2025-04-04,C1487,P0099,20,102,south
1044148,2025-04-04,C1028,P0112,3,139,east
1044149,2025-04-04,C1069,P0125,6,176,west
1044150,2025-04-04,C1110,P0138,9,213,central
1044151,2025-04-04,C1151,P0151,12,250,north
1044152,2025-04-04,C1192,P0164,15,287,south
1044153,2025-04-04,C1233,P0177,18,324,east
1044154,2025-04-04,C1274,P0190,1,361,west
1044155,2025-04-04,C1315,P0003,4,398,central
1044156,2025-04-04,C1356,P0016,7,435,north
1044157,2025-04-04,C1397,P0029,10,472,south
1044158,2025-04-04,C1438,P0042,13,509,east
1044159,2025-04-04,C1479,P0055,16,546,west
1044160,2025-04-04,C1020,P0068,19,583,central
1044161,2025-04-05,C1061,P0081,2,620,north
1044162,2025-04-05,C1102,P0094,5,657,south
1044163,2025-04-05,C1143,P0107,8,694,east
1044164,2025-04-05,C1184,P0120,11,731,west
1044165,2025-04-05,C1225,P0133,14,768,central
1044166,2025-04-05,C1266,P0146,17,805,north
1044167,2025-04-05,C1307,P0159,20,842,south
1044168,2025-04-05,C1348,P0172,3,879,east
1044169,2025-04-05,C1389,P0185,6,916,west
1044170,2025-04-05,C1430,P0198,9,953,central
1044171,2025-04-05,C1471,P0011,12,990,north
1044172,2025-04-05,C1012,P0024,15,1027,south
1044173,2025-04-05,C1053,P0037,18,1064,east
1044174,2025-04-05,C1094,P0050,1,1101,west
1044175,2025-04-05,C1135,P0063,4,1138,central
1044176,2025-04-05,C1176,P0076,7,1175,north
1044177,2025-04-05,C1217,P0089,10,1212,south
1044178,2025-04-05,C1258,P0102,13,1249,east
1044179,2025-04-05,C1299,P0115,16,1286,west
1044180,2025-04-05,C1340,P0128,19,1323,central
1044181,2025-04-05,C1381,P0141,2,1360,north
1044182,2025-04-05,C1422,P0154,5,1397,south
1044183,2025-04-05,C1463,P0167,8,1434,east
1044184,2025-04-05,C1004,P0180,11,1471,west
1044185,2025-04-05,C1045,P0193,14,1508,central
1044186,2025-04-05,C1086,P0006,17,1545,north
1044187,2025-04-05,C1127,P0019,20,1582,south
1044188,2025-04-05,C1168,P0032,3,1619,east
